offset,value
7328,1104604004
7332,2828876959
7336,2081919273
7340,1385330232
7344,3763776686
7348,1883967266
7352,2136750044
7356,712426141
7360,4286403709
7364,3435813183
7368,3762072687
7372,3094169496
7376,498756180
7380,3014872041
7384,1746884955
7388,4223835125
7392,714191013
7396,418979198
7400,2308773350
7404,382458818
7408,966531899
7412,2206372390
7416,2870485233
7420,549440080
7424,1534564151
7428,2242338480
7432,2890118782
7436,438452154
7440,836038748
7444,3467821709
7448,607596633
7452,1414543685
7456,857803805
7460,2060076029
7464,950794641
7468,1427908259
7472,2162638911
7476,2803767416
7480,1455181781
7484,4416421
7488,2819595281
7492,4044273484
7496,2649969078
7500,3731884136
7504,2447258839
7508,1667170907
7512,969929607
7516,3774230956
7520,862665949
7524,202903620
7528,4287794666
7532,1818122976
7536,1708429454
7540,3651692354
7544,3710765718
7548,2568005585
7552,2592486758
7556,1687708791
7560,3028381196
7564,2137485102
7568,2909163635
7572,1220957964
7576,1341669226
7580,1515937215
7584,3884908595
7588,1381108690
7592,3173707495
7596,2026191201
7600,255859693
7604,461908642
7608,1411950849
7612,3951080559
7616,2686783140
7620,3938754897
7624,2563093125
7628,3894927093
7632,2476503862
7636,762008465
7640,3768040365
7644,1249976366
7648,1076244824
7652,2841433990
7656,2941026724
7660,2918125012
7664,2617481327
7668,1615235423
7672,279893956
7676,1659023878
7680,3488244638
7684,50456757
7688,1434793134
7692,158548145
7696,3649171676
7700,2503966049
7704,1900110976
7708,713556412
7712,3100462795
7716,3000867588
7720,2644575016
7724,595397509
7728,2027634438
7732,4263552233
7736,3261430360
7740,263948861
7744,547184123
7748,156667014
7752,316482281
7756,1161999269
7760,3871395472
7764,3855266340
7768,1270870202
7772,555484790
7776,3491831075
7780,3335779357
7784,1190613096
7788,1364838223
7792,1156045006
7796,1339183769
7800,1500551983
7804,3134671509
7808,4244156955
7812,35998499
7816,334152559
7820,4033480826
7824,3122582031
7828,1870189951
7832,457039670
7836,4107243214
7840,2447225247
7844,3115723880
7848,915461497
7852,2068360831
7856,3713855383
7860,1931327298
7864,240638659
7868,2760121012
7872,3191654273
7876,3027352675
7880,739978119
7884,2142831044
7888,3346959506
7892,2258712482
7896,4162282303
7900,297678977
7904,3806516158
7908,855498868
7912,4060091435
7916,3445275675
7920,3056287270
7924,3063766020
7928,2067512481
7932,1598920174
7936,2643166539
7940,4006134697
7944,347271362
7948,1184018900
7952,1893162185
7956,1207314007
7960,2245300561
7964,3515852724
7968,3166533845
7972,1509361942
7976,1955750192
7980,3768090586
7984,705767673
7988,2668746676
7992,3696461810
7996,422500520
8000,3867859249
8004,2155083962
8008,3378247028
8012,27648221
8016,2966358314
8020,4046549184
8024,438594813
8028,3680098252
8032,3407849478
8036,4140083061
8040,1747801949
8044,1807475103
8048,1045863593
8052,489012500
8056,3937309289
8060,1390261396
8064,2450108705
8068,1397524678
8072,229292331
8076,1011921735
8080,3022686286
8084,1419924336
8088,180389588
8092,2843715532
8096,3345340022
8100,206516087
8104,2732065976
8108,1342262271
8112,1008538713
8116,2796964397
8120,3167536696
8124,729113861
8128,1193858091
8132,2631800085
8136,645319736
8140,1847830247
8144,2962236723
8148,4251548047
8152,2464097590
8156,1205477890
8160,3410654631
8164,3503176525
8168,3895445308
8172,2646071905
8176,18150839
8180,1408801844
8184,218337693
8188,3593857891
8192,3991743077
8196,3233345536
8200,3889298655
8204,65752490
8208,138077302
8212,450512878
8216,2202549779
8220,1281773450
8224,1424718123
8228,1691724955
8232,2953044597
8236,3698373984
8240,1396998341
8244,3266353482
8248,400885416
8252,2034724436
8256,3033487888
8260,1210347999
8264,1901027306
8268,2381655385
8272,40877052
8276,174648362
8280,1954461932
8284,3523655210
8288,3257883467
8292,2024866223
8296,2378895696
8300,1118369875
8304,2641021896
8308,3156875172
8312,380030842
8316,2254094272
8320,4020436824
8324,3123133795
8328,49783083
8332,3495960028
8336,768637517
8340,2067017338
8344,510159463
8348,94379769
8352,3561154690
8356,1353994551
8360,3661897673
8364,2298303771
8368,3141970559
8372,505860372
8376,3298610533
8380,1966784309
8384,203894305
8388,183797452
8392,2914050904
8396,637753053
8400,3959163678
8404,1758806707
8408,2040359022
8412,767614130
8416,3138446319
8420,902052752
8424,295511018
8428,2122747447
8432,1822448676
8436,2782837107
8440,3686864155
8444,1149834616
8448,2579284141
8452,2359226088
8456,19243009
8460,3083156093
8464,2730868566
8468,2632248399
8472,268541441
8476,3702807737
8480,3429229368
8484,2868844878
8488,223129733
8492,3819115240
8496,1121260987
8500,1835378390
8504,2932070271
8508,2653723321
8512,3138770127
8516,1815974005
8520,409320468
8524,2507040042
8528,3579495714
8532,1086415028
8536,3765510019
8540,1560280527
8544,1659195723
8548,2197822061
8552,243955721
8556,1134836334
8560,1492754656
8564,2117884505
8568,2481711245
8572,2255068997
8576,3223997635
8580,2163417423
8584,2914640445
8588,1916157128
8592,1257525706
8596,836907288
8600,708242148
8604,2367828939
8608,1305640106
8612,762880238
8616,2220130318
8620,766058190
8624,1095692187
8628,2824792481
8632,2275586011
8636,1172640984
8640,4052702786
8644,2177249682
8648,2433585516
8652,2709630820
8656,396451494
8660,3931929639
8664,127000640
8668,2004068022
8672,3794876563
8676,1190753377
8680,931771234
8684,2366922500
8688,1611557872
8692,368356257
8696,1049355155
8700,1596180499
8704,529864472
8708,2828325257
8712,308616796
8716,1463442806
8720,183907835
8724,81145187
8728,1231696743
8732,3768164890
8736,70837818
8740,1236031890
8744,2174250389
8748,480869052
8752,3383346385
8756,800699335
8760,1827526975
8764,861266915
8768,1650807481
8772,346174901
8776,2953135861
8780,1033255156
8784,3033117070
8788,4267155284
8792,4045937871
8796,1377085417
8800,398899400
8804,3538460521
8808,996706076
8812,2893375942
8816,2802724762
8820,2846032402
8824,335256556
8828,894196755
8832,2557104206
8836,391927669
8840,1424990997
8844,4209530668
8848,494418374
8852,1947710378
8856,963163590
8860,837610695
8864,1693826306
8868,2760604216
8872,834031840
8876,3578518072
8880,1979299837
8884,2472281676
8888,2581607702
8892,1484215053
8896,4107387051
8900,1476178626
8904,270427095
8908,3937822461
8912,3003275306
8916,1983292270
8920,1803606297
8924,722214049
8928,962972857
8932,3974697943
8936,3214764683
8940,1538411508
8944,3637045776
8948,165026073
8952,3338276577
8956,1465430551
8960,3107495790
8964,3888779499
8968,2804220846
8972,891798859
8976,3533842437
8980,952835210
8984,3670424799
8988,2087934586
8992,2828623385
8996,1684129586
9000,57847803
9004,1567800872
9008,2212988309
9012,100988439
9016,3971028229
9020,312839732
9024,2023088552
9028,904172833
9032,1539528770
9036,296277133
9040,403322207
9044,2662052694
9048,42207605
9052,3618767343
9056,3547763355
9060,543736716
9064,2358755152
9068,2624828698
9072,3463528162
9076,1299258773
9080,4039899983
9084,2399464360
9088,1014613675
9092,1845226397
9096,3269069502
9100,2462933929
9104,3721555368
9108,578528026
9112,3329807619
9116,127955186
9120,4048123889
9124,3913296833
9128,315378089
9132,249755810
9136,1247403971
9140,2998728929
9144,2839435485
9148,2119985182
9152,3430985345
9156,2874103198
9160,971238039
9164,2271576893
9168,1334895794
9172,819584652
9176,2603077355
9180,1465545444
9184,3973583469
9188,3962501843
9192,4015152670
9196,1272791587
9200,1683325148
9204,346287333
9208,2409376393
9212,598134284
9216,2837926933
9220,4066875049
9224,3627588779
9228,2257523298
9232,1402458553
9236,4240566669
9240,2459014286
9244,1360642248
9248,1582180403
9252,2837784861
9256,2795961130
9260,1574736337
9264,2460194414
9268,325558643
9272,609181032
9276,272615512
9280,2136618081
9284,1007733144
9288,1280843674
9292,1736213964
9296,4078069801
9300,1110186182
9304,3545413938
9308,1870542598
9312,3816249247
9316,4167981787
9320,48210313
9324,4107185563
9328,4061070538
9332,436750271
9336,2197439284
9340,349916246
9344,2610406529
9348,2627757236
9352,2253598071
9356,720306933
9360,3693370032
9364,203879752
9368,3457615295
9372,1098713779
9376,2801444232
9380,3932366738
9384,1813662326
9388,1006751018
9392,1815101313
9396,4121158010
9400,841300652
9404,1141680297
9408,3635344454
9412,3210654430
9416,3233406261
9420,4206057040
9424,990510221
9428,2903120169
9432,1858849215
9436,3291372709
9440,1888515305
9444,4069444071
9448,2921584456
9452,4052905344
9456,2417881287
9460,1650468430
9464,3644112797
9468,661184972
9472,513633725
9476,163141140
9480,3236859473
9484,4237660288
9488,3285030004
9492,1931954574
9496,1368077645
9500,158405533
9504,3830500326
9508,4272556743
9512,3495597362
9516,2778914920
9520,3095618652
9524,412565286
9528,695471604
9532,3294027647
9536,1124906081
9540,496359371
9544,3291558101
9548,665816577
9552,3119073712
9556,696430813
9560,701602204
9564,629726198
9568,1813923861
9572,2274723540
9576,2559154257
9580,2301738385
9584,2030804886
9588,1004919222
9592,209433270
9596,2191133272
9600,4003135314
9604,3287465397
9608,2013785869
9612,1922090466
9616,329728837
9620,3402832984
9624,1797590625
9628,2267052056
9632,3999476727
9636,759630803
9640,3294692565
9644,3501870313
9648,2666028885
9652,3316437326
9656,3972136680
9660,3374479958
9664,3788502887
9668,107747629
9672,2401927999
9676,4082895194
9680,583852007
9684,2595417210
9688,3534828126
9692,3052535761
9696,3048007680
9700,4123790328
9704,1724790909
9708,2012100764
9712,1427379146
9716,1348983878
9720,122265903
9724,941224887
9728,3998941115
9732,3287195861
9736,1191966720
9740,644300473
9744,2310622954
9748,2391095076
9752,1360385888
9756,230988192
9760,1674938301
9764,708219760
9768,3757958175
9772,3140737816
9776,2196529945
9780,3944681144
9784,1918138958
9788,1868126107
9792,3819774758
9796,2599648762
9800,4121382357
9804,9627272
9808,1095636734
9812,3237164937
9816,1040388559
9820,3241289241
9824,3466432783
9828,859191753
9832,1145614282
9836,202669501
9840,2880718573
9844,3680170498
9848,3196109428
9852,3802634548
9856,3899183223
9860,285159924
9864,1069626068
9868,2560294707
9872,3443404491
9876,2707907893
9880,2444639285
9884,2139019648
9888,3238757941
9892,1313774719
9896,4266403978
9900,2313905321
9904,3012571269
9908,4135332829
9912,3906803166
9916,1993191869
9920,3234530224
9924,2324835095
9928,4072432222
9932,3190186291
9936,3796803958
9940,58044070
9944,644294918
9948,2694622676
9952,3421135084
9956,88300784
9960,2600818595
9964,1045550351
9968,2962034015
9972,940941192
9976,1008787674
9980,2842483670
9984,2280969011
9988,3367461396
9992,3996691751
9996,3936893830
10000,279012916
10004,3348309892
10008,3741891050
10012,1542679118
10016,856052264
10020,2836416322
10024,3199375007
10028,4234446187
10032,3507799688
10036,1550189992
10040,3305152121
10044,1795891644
10048,134030435
10052,1950637496
10056,1330296020
10060,3505074034
10064,3228395177
10068,84074716
10072,2665849546
10076,1534560609
10080,3471123116
10084,899490375
10088,2995175764
10092,1331815849
10096,519786036
10100,1304743028
10104,163642518
10108,3982284694
10112,1701645994
10116,2782557701
10120,3219161913
10124,776697983
10128,2369853508
10132,364590781
10136,2221083452
10140,2545102659
10144,40658407
10148,2787251471
10152,3564624286
10156,3799454309
10160,169557220
10164,4263076526
10168,886280712
10172,160771760
10176,696530056
10180,1309883783
10184,1359315269
10188,989921429
10192,490462292
10196,3035228552
10200,1716306951
10204,526668795
10208,2192199465
10212,860360021
10216,3445447946
10220,2532211930
10224,2692830029
10228,3887624351
10232,2469575869
10236,21845572
10240,3190898312
10244,2383662886
10248,1032575171
10252,381074665
10256,2983420820
10260,4093410455
10264,633201191
10268,1212959739
10272,3341015975
10276,4153883476
10280,316819074
10284,2778583363
10288,892216953
10292,301810999
10296,3759153710
10300,2274474228
10304,962743604
10308,2108590782
10312,4219532371
10316,2315638617
10320,1594600177
10324,769687097
10328,2811905031
10332,262089580
10336,679784682
10340,1908444385
10344,415435457
10348,2067083295
10352,4101334828
10356,1263905105
10360,4024552399
10364,3766970186
10368,3954714117
10372,1732695738
10376,1021519141
10380,4035613092
10384,729848621
10388,492363713
10392,1305608789
10396,2644758855
10400,162202775
10404,2322425637
10408,2616934049
10412,695384400
10416,2205214259
10420,1622923010
10424,2283486999
10428,2367318446
10432,1641536787
10436,4009894544
10440,4226645016
10444,291011539
10448,4229960275
10452,1901010360
10456,2526247947
10460,854300006
10464,2259658696
10468,1621653569
10472,2175488317
10476,990906838
10480,1618910783
10484,1778161345
10488,2520218759
10492,2679385133
10496,3584503761
10500,2874137578
10504,2232155963
10508,2282606603
10512,251843255
10516,592719406
10520,1958594532
10524,3516241711
10528,4136637203
10532,696648657
10536,2946844385
10540,2420087285
10544,1037313442
10548,510889103
10552,358916201
10556,1720947577
10560,1522794046
10564,2515475049
10568,908752740
10572,2622826376
10576,1026874954
10580,2445920763
10584,3527080787
10588,1641735154
10592,304186690
10596,2093202365
10600,4096747725
10604,2523359009
10608,1624526040
10612,2573174238
10616,3047040641
10620,1709488098
10624,319873706
10628,1089054097
10632,2692498495
10636,3074939171
10640,1215168839
10644,4015399549
10648,2799685576
10652,1094131091
10656,1008295191
10660,2430847950
10664,3539021717
10668,1155232922
10672,3021113198
10676,3776901354
10680,1408864635
10684,1041699022
10688,566033096
10692,2238364259
10696,2721928599
10700,2302738111
10704,356994806
10708,2657886606
10712,1439359902
10716,3360516210
10720,2191658359
10724,2754929127
10728,2164288635
10732,1836269632
10736,1490078008
10740,3709120327
10744,575064924
10748,3864476120
10752,3376307932
10756,3065279625
10760,1548697575
10764,3432857992
